Transaction Date,Total amount Withdrawn,Weekday,Type,isYesterdayHoliday,isHoliday,isTomorrowHoliday,Rainfall Status,Prev_Week_Mean
2011-11-26,175800,SATURDAY,No Holiday,False,False,False,Light Rain,113114.28571428571
2011-11-27,45700,SUNDAY,No Holiday,False,False,False,Light Rain,102957.14285714286
2011-11-28,96400,MONDAY,No Holiday,False,False,False,Light Rain,97314.28571428571
2011-11-29,115300,TUESDAY,No Holiday,False,False,False,Light Rain,100828.57142857143
2011-11-30,119200,WEDNESDAY,No Holiday,False,False,False,Light Rain,105328.57142857143
2011-12-01,122800,THURSDAY,No Holiday,False,False,False,Light Rain,112085.71428571429
2011-12-02,180900,FRIDAY,No Holiday,False,False,False,No Rain,122300.0
2011-12-03,132000,SATURDAY,No Holiday,False,False,False,No Rain,116042.85714285714
2011-12-04,253700,SUNDAY,No Holiday,False,False,False,No Rain,145757.14285714287
2011-12-05,211700,MONDAY,No Holiday,False,False,True,No Rain,162228.57142857142
2011-12-06,190200,TUESDAY,Gazetted Holiday,False,True,False,No Rain,172928.57142857142
2011-12-07,127600,WEDNESDAY,No Holiday,True,False,False,No Rain,174128.57142857142
2011-12-08,106000,THURSDAY,No Holiday,False,False,False,No Rain,171728.57142857142
2011-12-09,168200,FRIDAY,No Holiday,False,False,False,Light Rain,169914.2857142857
2011-12-10,154900,SATURDAY,No Holiday,False,False,False,Light Rain,173185.7142857143
2011-12-11,105300,SUNDAY,No Holiday,False,False,False,Light Rain,151985.7142857143
2011-12-12,144100,MONDAY,No Holiday,False,False,False,No Rain,142328.57142857142
2011-12-13,83000,TUESDAY,No Holiday,False,False,False,No Rain,127014.28571428571
2011-12-14,114200,WEDNESDAY,No Holiday,False,False,False,No Rain,125100.0
2011-12-15,188200,THURSDAY,No Holiday,False,False,False,Light Rain,136842.85714285713
2011-12-16,95600,FRIDAY,No Holiday,False,False,False,No Rain,126471.42857142857
2011-12-17,213000,SATURDAY,No Holiday,False,False,False,No Rain,134771.42857142858
2011-12-18,98600,SUNDAY,No Holiday,False,False,False,No Rain,133814.2857142857
2011-12-19,112700,MONDAY,No Holiday,False,False,False,No Rain,129328.57142857143
2011-12-20,146900,TUESDAY,No Holiday,False,False,False,No Rain,138457.14285714287
2011-12-21,102600,WEDNESDAY,No Holiday,False,False,False,No Rain,136800.0
2011-12-22,186800,THURSDAY,No Holiday,False,False,False,No Rain,136600.0
2011-12-23,234600,FRIDAY,No Holiday,False,False,True,No Rain,156457.14285714287
2011-12-24,90000,SATURDAY,Restricted Holiday,False,True,True,No Rain,138885.7142857143
2011-12-25,128900,SUNDAY,Gazetted Holiday,True,True,False,No Rain,143214.2857142857
2011-12-26,220100,MONDAY,No Holiday,True,False,False,No Rain,158557.14285714287
2011-12-27,120500,TUESDAY,No Holiday,False,False,False,No Rain,154785.7142857143
2011-12-28,88800,WEDNESDAY,No Holiday,False,False,False,No Rain,152814.2857142857
2011-12-29,116000,THURSDAY,No Holiday,False,False,False,No Rain,142700.0
2011-12-30,40800,FRIDAY,No Holiday,False,False,True,Light Rain,115014.28571428571
2011-12-31,66200,SATURDAY,Observance,False,True,True,Light Rain,111614.28571428571
2012-01-01,193800,SUNDAY,Restricted Holiday,True,True,False,No Rain,120885.71428571429
2012-01-02,93300,MONDAY,No Holiday,True,False,False,No Rain,102771.42857142857
2012-01-03,141900,TUESDAY,No Holiday,False,False,False,No Rain,105828.57142857143
2012-01-04,206800,WEDNESDAY,No Holiday,False,False,True,No Rain,122685.71428571429
2012-01-05,281800,THURSDAY,Restricted Holiday,False,True,False,No Rain,146371.42857142858
2012-01-06,96900,FRIDAY,No Holiday,True,False,False,No Rain,154385.7142857143
2012-01-07,128300,SATURDAY,No Holiday,False,False,False,No Rain,163257.14285714287
2012-01-08,119100,SUNDAY,No Holiday,False,False,False,No Rain,152585.7142857143
2012-01-09,166600,MONDAY,No Holiday,False,False,False,Light Rain,163057.14285714287
2012-01-10,208000,TUESDAY,No Holiday,False,False,False,No Rain,172500.0
2012-01-11,200200,WEDNESDAY,No Holiday,False,False,False,No Rain,171557.14285714287
2012-01-12,151900,THURSDAY,No Holiday,False,False,False,No Rain,153000.0
2012-01-13,62700,FRIDAY,No Holiday,False,False,True,No Rain,148114.2857142857
2012-01-14,136200,SATURDAY,Restricted Holiday,False,True,True,No Rain,149242.85714285713
2012-01-15,114600,SUNDAY,Restricted Holiday,True,True,False,No Rain,148600.0
2012-01-16,159700,MONDAY,No Holiday,True,False,False,No Rain,147614.2857142857
2012-01-17,130500,TUESDAY,No Holiday,False,False,False,No Rain,136542.85714285713
2012-01-18,204300,WEDNESDAY,No Holiday,False,False,False,No Rain,137128.57142857142
2012-01-19,141400,THURSDAY,No Holiday,False,False,False,No Rain,135628.57142857142
2012-01-20,150300,FRIDAY,No Holiday,False,False,False,No Rain,148142.85714285713
2012-01-21,193200,SATURDAY,No Holiday,False,False,False,No Rain,156285.7142857143
2012-01-22,106900,SUNDAY,No Holiday,False,False,False,No Rain,155185.7142857143
2012-01-23,235900,MONDAY,No Holiday,False,False,False,No Rain,166071.42857142858
2012-01-24,114700,TUESDAY,No Holiday,False,False,False,No Rain,163814.2857142857
2012-01-25,190900,WEDNESDAY,No Holiday,False,False,True,No Rain,161900.0
2012-01-26,137800,THURSDAY,Gazetted Holiday,False,True,False,No Rain,161385.7142857143
2012-01-27,123100,FRIDAY,No Holiday,True,False,False,No Rain,157500.0
2012-01-28,137700,SATURDAY,No Holiday,False,False,False,No Rain,149571.42857142858
2012-01-29,157600,SUNDAY,No Holiday,False,False,False,No Rain,156814.2857142857
2012-01-30,241700,MONDAY,No Holiday,False,False,False,No Rain,157642.85714285713
2012-01-31,157700,TUESDAY,No Holiday,False,False,False,No Rain,163785.7142857143
2012-02-01,173900,WEDNESDAY,No Holiday,False,False,False,No Rain,161357.14285714287
2012-02-02,217300,THURSDAY,No Holiday,False,False,False,No Rain,172714.2857142857
2012-02-03,208300,FRIDAY,No Holiday,False,False,False,No Rain,184885.7142857143
2012-02-04,126500,SATURDAY,No Holiday,False,False,True,No Rain,183285.7142857143
2012-02-05,148800,SUNDAY,Gazetted Holiday,False,True,False,No Rain,182028.57142857142
2012-02-06,111100,MONDAY,No Holiday,True,False,False,No Rain,163371.42857142858
2012-02-07,184600,TUESDAY,No Holiday,False,False,False,No Rain,167214.2857142857
2012-02-08,196800,WEDNESDAY,No Holiday,False,False,False,No Rain,170485.7142857143
2012-02-09,176100,THURSDAY,No Holiday,False,False,False,No Rain,164600.0
2012-02-10,234500,FRIDAY,No Holiday,False,False,False,No Rain,168342.85714285713
2012-02-11,261200,SATURDAY,No Holiday,False,False,False,No Rain,187585.7142857143
2012-02-12,169900,SUNDAY,No Holiday,False,False,False,No Rain,190600.0
2012-02-13,175100,MONDAY,No Holiday,False,False,True,No Rain,199742.85714285713
2012-02-14,182900,TUESDAY,Observance,False,True,False,No Rain,199500.0
2012-02-15,277100,WEDNESDAY,No Holiday,True,False,False,No Rain,210971.42857142858
2012-02-16,153000,THURSDAY,No Holiday,False,False,False,No Rain,207671.42857142858
2012-02-17,162000,FRIDAY,No Holiday,False,False,False,No Rain,197314.2857142857
2012-02-18,107600,SATURDAY,No Holiday,False,False,True,No Rain,175371.42857142858
2012-02-19,58900,SUNDAY,Restricted Holiday,False,True,True,No Rain,159514.2857142857
2012-02-20,15600,MONDAY,Gazetted Holiday,True,True,False,No Rain,136728.57142857142
2012-02-21,207300,TUESDAY,No Holiday,True,False,False,No Rain,140214.2857142857
2012-02-22,107300,WEDNESDAY,No Holiday,False,False,False,No Rain,115957.14285714286
2012-02-23,122200,THURSDAY,No Holiday,False,False,False,No Rain,111557.14285714286
2012-02-24,101600,FRIDAY,No Holiday,False,False,False,No Rain,102928.57142857143
2012-02-25,154300,SATURDAY,No Holiday,False,False,False,No Rain,109600.0
2012-02-26,134900,SUNDAY,No Holiday,False,False,False,No Rain,120457.14285714286
2012-02-27,110200,MONDAY,No Holiday,False,False,False,No Rain,133971.42857142858
2012-02-28,219900,TUESDAY,No Holiday,False,False,False,No Rain,135771.42857142858
2012-02-29,146100,WEDNESDAY,No Holiday,False,False,False,No Rain,141314.2857142857
2012-03-01,47200,THURSDAY,No Holiday,False,False,False,No Rain,130600.0
2012-03-02,12000,FRIDAY,No Holiday,False,False,False,No Rain,117800.0
2012-03-03,185100,SATURDAY,No Holiday,False,False,False,No Rain,122200.0
2012-03-04,140900,SUNDAY,No Holiday,False,False,False,No Rain,123057.14285714286
2012-03-05,123300,MONDAY,No Holiday,False,False,False,No Rain,124928.57142857143
2012-03-06,273300,TUESDAY,No Holiday,False,False,True,No Rain,132557.14285714287
2012-03-07,159200,WEDNESDAY,Restricted Holiday,False,True,True,No Rain,134428.57142857142
2012-03-08,117100,THURSDAY,Gazetted Holiday,True,True,False,No Rain,144414.2857142857
2012-03-09,199100,FRIDAY,No Holiday,True,False,False,No Rain,171142.85714285713
2012-03-10,163900,SATURDAY,No Holiday,False,False,False,No Rain,168114.2857142857
2012-03-11,106400,SUNDAY,No Holiday,False,False,False,No Rain,163185.7142857143
2012-03-12,163300,MONDAY,No Holiday,False,False,False,Light Rain,168900.0
2012-03-13,195500,TUESDAY,No Holiday,False,False,False,Light Rain,157785.7142857143
2012-03-14,241400,WEDNESDAY,No Holiday,False,False,False,Light Rain,169528.57142857142
2012-03-15,224200,THURSDAY,No Holiday,False,False,False,Light Rain,184828.57142857142
2012-03-16,126500,FRIDAY,No Holiday,False,False,False,No Rain,174457.14285714287
2012-03-17,145800,SATURDAY,No Holiday,False,False,False,Light Rain,171871.42857142858
2012-03-18,94900,SUNDAY,No Holiday,False,False,False,No Rain,170228.57142857142
2012-03-19,93800,MONDAY,No Holiday,False,False,False,No Rain,160300.0
2012-03-20,225800,TUESDAY,No Holiday,False,False,False,Light Rain,164628.57142857142
2012-03-21,119000,WEDNESDAY,No Holiday,False,False,False,No Rain,147142.85714285713
2012-03-22,253800,THURSDAY,No Holiday,False,False,False,Light Rain,151371.42857142858
2012-03-23,124400,FRIDAY,No Holiday,False,False,False,No Rain,151071.42857142858
2012-03-24,156100,SATURDAY,No Holiday,False,False,False,No Rain,152542.85714285713
2012-03-25,144000,SUNDAY,No Holiday,False,False,False,No Rain,159557.14285714287
2012-03-26,153900,MONDAY,No Holiday,False,False,False,No Rain,168142.85714285713
2012-03-27,81100,TUESDAY,No Holiday,False,False,False,No Rain,147471.42857142858
2012-03-28,84600,WEDNESDAY,No Holiday,False,False,False,No Rain,142557.14285714287
2012-03-29,118700,THURSDAY,No Holiday,False,False,False,Light Rain,123257.14285714286
2012-03-30,210400,FRIDAY,No Holiday,False,False,False,Light Rain,135542.85714285713
2012-03-31,237000,SATURDAY,No Holiday,False,False,True,No Rain,147100.0
2012-04-01,181500,SUNDAY,Gazetted Holiday,False,True,False,No Rain,152457.14285714287
2012-04-02,154100,MONDAY,No Holiday,True,False,False,No Rain,152485.7142857143
2012-04-03,229900,TUESDAY,No Holiday,False,False,False,No Rain,173742.85714285713
2012-04-04,264200,WEDNESDAY,No Holiday,False,False,True,No Rain,199400.0
2012-04-05,183300,THURSDAY,Gazetted Holiday,False,True,True,No Rain,208628.57142857142
2012-04-06,142500,FRIDAY,Gazetted Holiday,True,True,False,Light Rain,198928.57142857142
2012-04-07,146600,SATURDAY,No Holiday,True,False,True,Light Rain,186014.2857142857
2012-04-08,127800,SUNDAY,Restricted Holiday,False,True,False,Light Rain,178342.85714285713
2012-04-09,197500,MONDAY,No Holiday,True,False,False,Light Rain,184542.85714285713
2012-04-10,295100,TUESDAY,No Holiday,False,False,False,No Rain,193857.14285714287
2012-04-11,257600,WEDNESDAY,No Holiday,False,False,False,No Rain,192914.2857142857
2012-04-12,145700,THURSDAY,No Holiday,False,False,False,No Rain,187542.85714285713
2012-04-13,225600,FRIDAY,No Holiday,False,False,True,Light Rain,199414.2857142857
2012-04-14,285300,SATURDAY,Observance,False,True,False,No Rain,219228.57142857142
2012-04-15,308400,SUNDAY,No Holiday,True,False,False,No Rain,245028.57142857142
2012-04-16,82300,MONDAY,No Holiday,False,False,False,Light Rain,228571.42857142858
2012-04-17,38000,TUESDAY,No Holiday,False,False,False,Light Rain,191842.85714285713
2012-04-18,75700,WEDNESDAY,No Holiday,False,False,False,Light Rain,165857.14285714287
2012-04-19,126700,THURSDAY,No Holiday,False,False,False,Light Rain,163142.85714285713
2012-04-20,112200,FRIDAY,No Holiday,False,False,False,Light Rain,146942.85714285713
2012-04-21,200800,SATURDAY,No Holiday,False,False,False,Light Rain,134871.42857142858
2012-04-22,135700,SUNDAY,No Holiday,False,False,False,Light Rain,110200.0
2012-04-23,96800,MONDAY,No Holiday,False,False,False,Light Rain,112271.42857142857
2012-04-24,121000,TUESDAY,No Holiday,False,False,False,Light Rain,124128.57142857143
2012-04-25,86600,WEDNESDAY,No Holiday,False,False,False,Light Rain,125685.71428571429
2012-04-26,172500,THURSDAY,No Holiday,False,False,False,Light Rain,132228.57142857142
2012-04-27,203000,FRIDAY,No Holiday,False,False,False,Light Rain,145200.0
2012-04-28,128000,SATURDAY,No Holiday,False,False,False,Light Rain,134800.0
2012-04-29,73000,SUNDAY,No Holiday,False,False,False,Light Rain,125842.85714285714
2012-04-30,30600,MONDAY,No Holiday,False,False,True,Light Rain,116385.71428571429
2012-05-01,154300,TUESDAY,Observance,False,True,False,Light Rain,121142.85714285714
2012-05-02,169800,WEDNESDAY,No Holiday,True,False,False,Light Rain,133028.57142857142
2012-05-03,124300,THURSDAY,No Holiday,False,False,False,Light Rain,126142.85714285714
2012-05-04,174000,FRIDAY,No Holiday,False,False,False,Light Rain,122000.0
2012-05-05,55500,SATURDAY,No Holiday,False,False,True,No Rain,111642.85714285714
2012-05-06,88700,SUNDAY,Gazetted Holiday,False,True,False,No Rain,113885.71428571429
2012-05-07,146900,MONDAY,No Holiday,True,False,False,No Rain,130500.0
2012-05-08,166700,TUESDAY,No Holiday,False,False,False,Light Rain,132271.42857142858
2012-05-09,182700,WEDNESDAY,No Holiday,False,False,False,Light Rain,134114.2857142857
2012-05-10,210500,THURSDAY,No Holiday,False,False,False,Light Rain,146428.57142857142
2012-05-11,193300,FRIDAY,No Holiday,False,False,False,Light Rain,149185.7142857143
2012-05-12,116700,SATURDAY,No Holiday,False,False,True,Light Rain,157928.57142857142
2012-05-13,195600,SUNDAY,Observance,False,True,False,Light Rain,173200.0
2012-05-14,155500,MONDAY,No Holiday,True,False,False,Light Rain,174428.57142857142
2012-05-15,179200,TUESDAY,No Holiday,False,False,False,Light Rain,176214.2857142857
2012-05-16,174700,WEDNESDAY,No Holiday,False,False,False,Light Rain,175071.42857142858
2012-05-17,207600,THURSDAY,No Holiday,False,False,False,Light Rain,174657.14285714287
2012-05-18,180200,FRIDAY,No Holiday,False,False,False,No Rain,172785.7142857143
2012-05-19,125200,SATURDAY,No Holiday,False,False,False,Light Rain,174000.0
2012-05-20,124900,SUNDAY,No Holiday,False,False,False,Light Rain,163900.0
2012-05-21,84400,MONDAY,No Holiday,False,False,False,Light Rain,153742.85714285713
2012-05-22,156300,TUESDAY,No Holiday,False,False,False,Light Rain,150471.42857142858
2012-05-23,245700,WEDNESDAY,No Holiday,False,False,False,Light Rain,160614.2857142857
2012-05-24,140900,THURSDAY,No Holiday,False,False,False,Light Rain,151085.7142857143
2012-05-25,171300,FRIDAY,No Holiday,False,False,False,No Rain,149814.2857142857
2012-05-26,182000,SATURDAY,No Holiday,False,False,False,Light Rain,157928.57142857142
2012-05-27,112200,SUNDAY,No Holiday,False,False,False,Light Rain,156114.2857142857
2012-05-28,165600,MONDAY,No Holiday,False,False,False,Light Rain,167714.2857142857
2012-05-29,205500,TUESDAY,No Holiday,False,False,False,Light Rain,174742.85714285713
2012-05-30,158600,WEDNESDAY,No Holiday,False,False,False,Light Rain,162300.0
2012-05-31,185100,THURSDAY,No Holiday,False,False,False,Light Rain,168614.2857142857
2012-06-01,135600,FRIDAY,No Holiday,False,False,False,Light Rain,163514.2857142857
2012-06-02,108000,SATURDAY,No Holiday,False,False,False,Light Rain,152942.85714285713
2012-06-03,71300,SUNDAY,No Holiday,False,False,False,Light Rain,147100.0
2012-06-04,44400,MONDAY,No Holiday,False,False,False,Light Rain,129785.71428571429
2012-06-05,170100,TUESDAY,No Holiday,False,False,False,Light Rain,124728.57142857143
2012-06-06,170400,WEDNESDAY,No Holiday,False,False,False,Light Rain,126414.28571428571
2012-06-07,284800,THURSDAY,No Holiday,False,False,False,Light Rain,140657.14285714287
2012-06-08,292000,FRIDAY,No Holiday,False,False,False,Light Rain,163000.0
2012-06-09,211600,SATURDAY,No Holiday,False,False,False,Light Rain,177800.0
2012-06-10,256000,SUNDAY,No Holiday,False,False,False,No Rain,204185.7142857143
2012-06-11,221200,MONDAY,No Holiday,False,False,False,No Rain,229442.85714285713
2012-06-12,456400,TUESDAY,No Holiday,False,False,False,Light Rain,270342.85714285716
2012-06-13,205100,WEDNESDAY,No Holiday,False,False,False,Light Rain,275300.0
2012-06-14,150700,THURSDAY,No Holiday,False,False,False,Light Rain,256142.85714285713
2012-06-15,327300,FRIDAY,No Holiday,False,False,False,Light Rain,261185.7142857143
2012-06-16,268600,SATURDAY,No Holiday,False,False,True,Light Rain,269328.5714285714
2012-06-17,174700,SUNDAY,Observance,False,True,False,Light Rain,257714.2857142857
2012-06-18,229200,MONDAY,No Holiday,True,False,False,Light Rain,258857.14285714287
2012-06-19,273900,TUESDAY,No Holiday,False,False,False,Light Rain,232785.7142857143
2012-06-20,271800,WEDNESDAY,No Holiday,False,False,False,No Rain,242314.2857142857
2012-06-21,308800,THURSDAY,No Holiday,False,False,False,Light Rain,264900.0
2012-06-22,157800,FRIDAY,No Holiday,False,False,False,Light Rain,240685.7142857143
2012-06-23,88900,SATURDAY,No Holiday,False,False,False,Light Rain,215014.2857142857
2012-06-24,39100,SUNDAY,No Holiday,False,False,False,No Rain,195642.85714285713
2012-06-25,261900,MONDAY,No Holiday,False,False,False,Light Rain,200314.2857142857
2012-06-26,215200,TUESDAY,No Holiday,False,False,False,Light Rain,191928.57142857142
2012-06-27,92800,WEDNESDAY,No Holiday,False,False,False,Light Rain,166357.14285714287
2012-06-28,104700,THURSDAY,No Holiday,False,False,False,Light Rain,137200.0
2012-06-29,208500,FRIDAY,No Holiday,False,False,False,Light Rain,144442.85714285713
2012-06-30,124600,SATURDAY,No Holiday,False,False,False,Light Rain,149542.85714285713
2012-07-01,410800,SUNDAY,No Holiday,False,False,False,Light Rain,202642.85714285713
2012-07-02,257900,MONDAY,No Holiday,False,False,True,Light Rain,202071.42857142858
2012-07-03,290000,TUESDAY,Observance,False,True,False,Light Rain,212757.14285714287
2012-07-04,138600,WEDNESDAY,No Holiday,True,False,False,No Rain,219300.0
